response	Responder	Responder	Responder	Responder	Responder	Responder	Nonresponder	Nonresponder	Nonresponder	Nonresponder	Nonresponder	Nonresponder
sample	F0098	F0130	F0177	H0086	H0148	H0479	F0066	F0155	F0056	F0100	H0054	H0063
EC__4__3__1__18	15.47	38.33	67.44	69.66	16.89	37.47	 9.50	32.33	40.21	71.33	41.08	10.00
EC__4__3__1__19	3235.74	4047.53	3741.43	3661.56	2716.33	3984.41	3437.16	4131.45	3728.96	3668.90	2687.78	2999.30
EC__4__3__1__2	  0.00	  5.40	 66.00	  0.00	  4.50	  4.75	  1.00	104.00	 14.25	139.00	 12.00	  4.00
EC__4__3__1__29	0.0	7.0	0.0	0.0	7.0	0.0	1.0	1.0	0.0	1.0	0.0	8.5
EC__4__3__1__3	 612.12	 646.46	 829.00	1493.88	 446.08	 221.42	 436.83	1681.85	 637.49	2292.17	 188.72	 665.83
EC__4__3__1__4	 86.50	219.40	110.00	273.83	 99.83	 56.92	 62.83	140.34	 38.66	178.67	 39.67	 44.16
EC__4__3__1__7	227.28	 96.80	445.52	266.00	214.78	115.28	101.00	705.00	 86.42	615.00	140.16	119.00
EC__4__3__2__1	3409.22	4382.74	4198.02	4492.09	3058.52	4050.43	3745.00	5027.02	3956.66	4452.64	2750.33	3129.14
EC__4__3__2__2	3359.72	4417.57	4128.00	4115.77	3118.52	4139.69	3795.33	4617.96	3892.32	4199.65	2709.33	3112.80
EC__4__3__2__3	 2.14	20.00	66.43	 4.00	14.64	31.39	 5.00	15.00	35.96	17.00	15.28	 3.00
EC__4__3__3__6	 595.48	3436.30	 863.69	1826.86	1548.81	1386.36	1482.25	 511.04	 927.64	1325.20	 225.25	 546.06
EC__4__3__3__7	4449.29	5440.89	7514.04	5963.91	4453.02	6755.26	5233.08	5868.53	7178.40	6997.22	4015.43	4377.80
EC__4__3__99__3	 918.27	 807.17	1299.66	1040.73	 725.27	 899.82	1592.17	1142.32	 675.50	  47.40	1423.91	1643.47
EC__4__4__1__1	18.33	16.33	51.01	 2.66	14.00	 0.33	 8.00	24.33	 7.00	43.33	20.80	 4.00
EC__4__4__1__11	180.75	 67.00	 43.00	 83.00	 26.50	131.50	 21.75	 36.25	 16.25	 48.00	 37.25	 31.50
EC__4__4__1__15	  77.14	 128.00	1076.43	  68.00	  49.89	 655.39	  15.00	1434.00	  54.21	  66.00	1572.08	  27.00
EC__4__4__1__16	 929.47	1600.67	1199.50	1442.77	1194.02	1221.69	1429.08	2979.21	1675.57	2921.15	2086.58	 619.80
EC__4__4__1__19	0	0	0	0	0	0	0	0	0	0	0	0
EC__4__4__1__2	0	0	0	0	0	0	0	2	0	0	0	0
EC__4__4__1__21	2252.35	2985.33	3077.00	2678.14	1879.02	4321.94	2596.08	4070.45	3621.75	3872.90	1748.00	1569.21
EC__4__4__1__24	76	 2	56	 1	 6	 9	 6	23	 4	 0	53	 4
EC__4__4__1__25	45	25	47	52	14	 0	14	10	 5	46	16	 6
EC__4__4__1__5	3400.75	4005.69	5364.85	4490.22	3477.85	4352.65	3367.83	5146.25	3608.41	4214.31	5682.63	3010.89
EC__4__4__1__8	4912.30	7082.98	6912.47	6027.29	4520.41	6644.57	6300.16	8694.04	8277.52	6906.22	7667.66	5342.72
EC__4__6__1__1	788.47	 29.50	 37.44	121.66	 10.89	 69.22	 32.00	 16.33	 44.54	 58.33	 42.08	 11.00
EC__4__6__1__12	3207.59	4323.41	3845.77	4107.37	3079.72	4047.92	3784.00	4475.06	3675.86	4178.58	2641.66	3096.67
EC__4__6__1__13	 28	138	  0	120	185	  0	 33	 60	  4	425	  3	  6
EC__4__7__1__1	 71.64	 59.50	 72.43	296.00	  9.89	103.89	 14.50	 40.50	 42.21	  4.50	 43.58	 11.50
EC__4__99__1__1	 51.80	145.83	 79.93	 61.00	 22.39	174.06	 34.33	 25.60	 75.87	  9.17	 12.25	 14.83
EC__4__99__1__3	2751.33	2527.82	 895.34	2540.49	1632.58	2231.58	1658.25	1791.00	2371.24	3282.83	 346.63	 725.09
EC__4__99__1__4	2233.72	2120.90	1221.94	1694.66	1120.89	1906.72	1925.92	1116.08	2026.45	1663.83	 436.96	1695.17
EC__5__1__1__1	4461.44	5561.30	6817.44	5250.76	5267.41	5589.08	4436.91	7998.87	4130.78	4973.98	6535.66	3983.30
EC__5__1__1__13	 439.08	 564.48	1340.01	 851.91	1020.75	 496.58	 395.75	 236.83	 346.08	1335.33	 914.75	 480.75
EC__5__1__1__18	 687.50	 185.00	1266.00	 358.00	1280.25	 711.00	  48.50	4253.25	  63.00	 226.00	3585.50	  69.00
EC__5__1__1__3	3219.39	4442.84	4428.99	4112.78	3052.52	4462.11	3547.00	5216.63	3883.32	4149.32	3375.33	3073.80
EC__5__1__1__4	142.75	420.20	 29.00	 17.00	 22.75	177.92	251.75	 51.33	 26.25	 56.00	 31.75	 96.50
EC__5__1__1__7	3537.92	4590.24	4041.61	4757.53	3133.22	4394.50	4131.00	5202.39	5351.03	5184.91	2798.16	3384.84
EC__5__1__1__8	0	0	0	0	0	0	0	0	0	0	0	0
EC__5__1__2__2	 0.33	 1.33	12.01	 0.66	 0.00	 0.33	 0.00	 4.33	 3.00	23.33	11.00	 0.00
EC__5__1__2__3	 0.28	 0.00	 6.86	 0.00	 1.78	 9.28	 0.00	 0.00	58.42	 0.00	 2.16	 0.00
EC__5__1__3__1	4111.63	5098.23	6601.02	4428.09	4442.27	6130.35	4167.58	7486.62	4160.32	4853.31	6760.83	3264.80
EC__5__1__3__13	3155.08	3415.59	4050.90	3836.10	2558.29	3316.38	3550.83	4428.12	3750.71	4284.65	2560.47	3238.63
EC__5__1__3__14	2762.99	3121.05	3018.94	2733.72	2432.63	1511.21	2667.83	2533.89	1798.86	3977.42	1698.16	2782.59
EC__5__1__3__15	 4.14	12.17	 8.43	 3.33	 1.89	18.39	 0.33	 0.00	35.54	 4.00	 2.08	 0.00
EC__5__1__3__2	5319.27	6864.88	7150.63	6765.61	7353.20	6343.50	6596.33	8132.62	6683.90	7334.03	7098.33	5455.41
EC__5__1__3__20	63.14	49.67	 8.43	56.00	23.89	20.14	 4.00	16.00	46.21	 0.00	12.08	 9.00
EC__5__1__3__22	 17.14	 34.00	222.43	  4.00	 61.89	 43.39	 11.00	221.00	 38.21	 47.00	 35.28	  8.00
EC__5__1__3__23	 13.00	 11.17	  2.00	127.67	 13.00	 29.00	151.00	 44.00	 45.00	  8.00	  9.00	 18.17
EC__5__1__3__24	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
EC__5__1__3__25	3.25	7.75	0.00	2.75	6.00	5.00	1.25	3.25	2.50	0.00	0.00	1.25
EC__5__1__3__29	 146.47	 235.00	 307.77	 393.99	  86.89	1062.72	 256.33	 292.33	1177.54	 273.33	  51.28	  71.00
EC__5__1__3__3	3570.73	4571.15	4595.26	5745.82	3698.99	3808.86	4292.91	5267.61	4675.04	7436.65	2589.03	3875.80
EC__5__1__3__30	108.33	652.33	330.01	252.66	870.00	309.33	255.00	301.33	266.00	234.33	183.00	 96.00
EC__5__1__3__31	108.33	652.33	330.01	252.66	870.00	309.33	255.00	301.33	266.00	234.33	183.00	 96.00
EC__5__1__3__32	 529.84	 477.86	 692.77	1389.38	 255.64	  22.47	 559.75	 527.09	 844.46	1989.33	  63.08	 812.34
EC__5__1__3__4	2006.83	2941.71	2834.48	2524.73	2559.42	2863.61	2537.75	1632.54	2864.71	3772.74	 649.44	1518.75
EC__5__1__3__6	  6.75	115.92	169.00	 56.08	  9.33	 27.50	 18.75	320.92	 26.50	  7.00	 10.80	  7.25
EC__5__1__3__7	 66.00	328.67	  7.00	282.33	372.33	  9.00	 77.00	157.67	 18.00	858.00	 14.00	 20.00
EC__5__1__3__8	 284.37	 518.49	2378.00	 879.63	 406.75	  31.00	 374.08	 639.76	 354.25	1261.00	 133.00	 679.75
EC__5__1__3__9	1640.79	1562.32	1484.29	1232.48	1527.39	2729.05	1183.33	4179.59	2245.12	 774.16	1813.50	 353.83
EC__5__1__99__1	 452.70	 602.74	 228.01	 946.87	 554.83	 144.08	 290.75	 621.51	 366.99	1695.08	  67.08	 372.34
EC__5__1__99__3	 1.0	 3.0	 5.0	 0.0	 0.0	 0.0	 3.0	11.0	 1.0	 0.0	 3.8	 0.0
EC__5__1__99__4	0	0	0	0	0	0	0	0	0	0	0	0
EC__5__1__99__6	3245.09	4415.91	5106.77	3964.87	3302.22	4368.17	3855.00	4537.56	3664.03	4155.08	2740.16	3445.67
EC__5__2__1__1	0	7	0	0	7	0	1	1	0	1	0	1
EC__5__2__1__2	0	0	0	0	0	0	0	0	0	0	0	0
EC__5__2__1__4	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00
EC__5__2__1__8	11281.92	13098.53	10832.59	14719.88	 9178.97	10744.39	11416.72	16552.98	12368.75	18066.78	 5809.73	10340.98
EC__5__3__1__1	3514.38	4632.23	4258.02	4605.09	3252.27	5216.05	4068.00	4737.67	5089.31	4696.31	2768.16	3229.80
EC__5__3__1__12	 718.42	1115.92	 869.78	1530.70	 720.89	1428.50	1216.33	 957.22	1731.96	3179.41	 167.58	 522.75
EC__5__3__1__13	 485.90	 503.08	 432.86	 869.21	 400.36	  45.73	 270.00	1921.98	 438.41	1141.75	 141.49	 363.17
EC__5__3__1__14	1187.59	 428.42	 808.77	 792.46	 929.39	 340.92	 262.50	1311.64	 341.96	1177.08	1518.58	 351.25
EC__5__3__1__16	3034.84	4293.58	3816.77	4060.37	3081.97	3862.92	3729.58	4464.06	3625.29	4173.58	2620.25	3056.17
EC__5__3__1__17	 564.34	 673.97	 593.77	1396.46	 613.14	 243.67	 806.75	1232.39	 721.46	2997.83	  95.08	 672.67
EC__5__3__1__22	 29.40	 64.04	384.86	 19.55	 31.78	 22.53	  9.00	644.76	 68.42	120.00	 79.56	 24.17
EC__5__3__1__23	 372.95	1597.61	 225.51	 996.54	 541.58	 241.33	 362.17	 264.26	 214.74	 299.83	 148.13	 111.34
EC__5__3__1__24	3725.63	3857.98	2580.50	3370.77	2467.02	3561.27	3490.41	2972.65	3516.40	3833.82	2454.25	2624.88
EC__5__3__1__25	 379.97	 574.30	 852.77	1171.74	 415.89	1229.47	 611.83	1002.08	1465.71	1636.08	 143.28	 420.75
EC__5__3__1__26	36.32	22.32	71.00	 0.00	18.00	74.00	 0.66	25.54	30.32	 3.34	13.34	19.66
EC__5__3__1__27	 336.33	 956.33	 856.01	 365.66	1303.00	 766.33	 402.00	2132.33	 396.00	 188.33	1073.00	 136.00
EC__5__3__1__28	 314.72	 416.09	 598.44	 536.41	 313.72	 125.67	 463.09	 374.05	 304.69	1046.58	  78.74	 116.76
EC__5__3__1__29	 0	10	48	 1	41	 0	 1	 1	 1	 1	 0	 1
EC__5__3__1__30	104	325	180	231	462	164	161	144	139	199	 74	 50
EC__5__3__1__31	 2.14	 5.00	 4.43	 2.00	 2.39	15.39	 0.00	 0.00	19.96	 1.00	 1.28	 0.00
EC__5__3__1__4	1509.84	1009.42	 718.77	1671.46	 557.14	1419.92	1109.25	 665.64	1723.29	4043.33	 107.08	 503.92
EC__5__3__1__5	 374.42	 359.84	 395.28	 657.45	 375.97	  23.80	 561.50	 562.84	 335.29	1131.41	  97.08	 347.25
EC__5__3__1__6	4507.93	5410.13	4925.47	4810.33	4887.24	4684.40	4367.75	6334.20	4347.78	6087.22	3719.11	3279.22
EC__5__3__1__8	4115.35	3919.83	3866.75	2523.49	2985.57	2568.45	3063.16	7938.67	3640.22	2274.21	5860.75	2703.93
EC__5__3__1__9	4827.97	5197.07	4830.00	4497.77	5277.77	4515.19	4118.08	7027.96	4609.32	5341.65	6194.83	3243.80
EC__5__3__2__5	 7.33	 9.33	22.01	 2.66	 6.00	 0.33	 3.00	17.33	 5.00	39.33	20.00	 3.00
EC__5__3__2__6	105.52	 98.81	230.66	 68.90	 36.69	117.74	 10.08	137.57	248.42	 33.07	 40.75	 21.13
EC__5__3__2__8	0	0	0	0	0	0	0	0	0	0	0	0
EC__5__3__3__1	0	0	0	0	0	0	0	0	0	0	0	0
EC__5__3__3__10	 0.14	 0.00	 3.43	 0.00	 0.89	 4.14	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
EC__5__3__3__14	 66.27	 67.83	124.66	  2.40	  5.69	 78.49	  1.33	 11.57	170.67	  3.07	  9.75	  4.13
EC__5__3__3__18	 69.64	 68.90	 29.43	  9.00	 36.64	114.39	  9.50	 22.50	 41.96	 34.50	  8.78	  3.00
EC__5__3__3__2	889.27	141.33	255.66	 13.40	 95.69	130.66	 27.33	143.90	247.00	 18.07	 42.75	 14.13
EC__5__3__3__3	181.66	517.33	234.02	655.65	455.33	 39.66	197.00	140.33	 41.00	377.66	143.00	 81.00
EC__5__3__3__4	0	0	0	0	0	0	0	0	0	0	0	0
EC__5__3__3__8	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
EC__5__3__4__1	 41.14	 16.17	 37.43	105.00	  0.89	  4.39	  0.00	  6.00	 54.21	  0.00	  5.08	  8.00
EC__5__3__99__10	0	0	0	0	0	0	0	0	0	0	0	0
EC__5__3__99__11	  3	300	105	113	427	125	121	108	126	 54	 50	 38
EC__5__4__2__10	3841.10	4007.06	3848.00	3338.56	2805.44	4135.49	3551.50	4094.98	3600.82	3064.90	2657.33	2777.30
EC__5__4__2__11	 553.14	 685.99	 992.32	1283.36	 464.77	 499.41	 450.58	2650.83	 968.23	1765.32	 846.08	 606.22
EC__5__4__2__12	 9095.29	13958.05	12635.72	11287.60	 9081.19	13074.12	11738.74	16188.87	13330.96	12835.99	12638.14	 8914.33
EC__5__4__2__2	3666.55	4999.30	4486.01	4736.43	3251.02	5246.52	4334.33	5121.79	5229.99	5046.48	2747.83	3262.80
EC__5__4__2__6	 79.14	 42.00	332.43	  2.00	 45.39	 41.39	 16.00	465.00	 99.96	146.00	 70.28	 33.00
EC__5__4__2__7	2160.85	2839.49	3237.50	2269.06	2003.94	3229.82	2113.83	3819.15	3096.92	2512.40	2450.00	 907.63
EC__5__4__2__8	 381.76	1228.08	 369.43	1519.88	 613.97	  50.59	 342.67	 757.98	 392.95	1257.75	  69.41	 406.17
EC__5__4__2__9	 26.5	 15.5	165.0	  9.0	  2.0	  2.5	 17.5	301.0	 12.0	  0.0	  1.0	  4.0
EC__5__4__3__2	 452.37	 998.51	 279.00	1117.96	 558.83	 172.25	 322.58	 238.18	 337.00	1228.75	  56.75	 383.42
EC__5__4__3__3	 58.00	 27.34	 22.00	 34.66	 62.66	  5.50	  8.00	 57.34	  6.00	174.00	 22.00	 38.00
EC__5__4__3__5	325.5	  4.0	 16.0	  4.0	 25.5	238.5	 13.5	 60.0	 16.5	158.0	 63.5	 67.0
EC__5__4__3__8	1566.64	1823.32	1372.93	2278.83	1304.89	2246.64	1190.50	 955.75	1614.45	 412.50	 974.66	 367.17
EC__5__4__4__2	157.40	265.18	222.86	411.71	 73.86	160.48	176.83	466.48	361.17	631.25	 17.66	310.00
EC__5__4__99__1	  0.0	 10.0	132.0	  0.0	  9.0	 11.0	  2.0	208.0	 28.5	278.0	 24.0	  8.0
EC__5__4__99__12	4975.80	6164.90	4996.67	5859.43	4198.02	7448.77	5465.25	6122.54	6446.56	7162.98	3037.91	3547.97
EC__5__4__99__15	0.0	1.0	0.0	0.0	1.0	6.5	0.0	0.0	0.0	0.0	1.8	0.0
EC__5__4__99__16	 57.00	151.50	141.00	 12.00	184.00	463.00	 29.00	  1.00	  0.33	  0.00	  3.00	 25.00
EC__5__4__99__17	1.00	0.00	0.00	1.33	0.00	0.00	0.33	0.00	0.00	3.00	0.00	0.00
EC__5__4__99__18	3255.72	4410.57	3982.00	4114.77	3107.52	4132.69	3784.33	4490.96	3888.32	4181.65	2658.33	3099.80
EC__5__4__99__19	3626.31	4684.65	4776.57	3656.45	3550.99	5877.42	4107.91	5531.38	5751.20	3724.80	4753.00	2950.43
EC__5__4__99__2	 951.88	1076.42	 423.43	1773.42	 811.05	 283.89	 564.34	1114.36	 815.17	2453.50	  99.10	 739.02
EC__5__4__99__20	 2.14	15.17	 6.43	 1.33	 7.89	 8.39	 0.33	 5.00	30.21	 3.00	 1.08	 0.00
EC__5__4__99__21	2185.47	1528.92	 898.77	1717.33	 944.89	2568.97	1540.00	1122.33	2142.21	2503.33	 249.08	 379.42
EC__5__4__99__22	2644.39	2912.24	3144.66	2514.11	2177.02	1605.36	2277.33	3472.63	1779.32	1693.32	2422.33	2730.80
EC__5__4__99__23	 8020.13	10952.07	 9578.81	 9912.98	 8160.03	10746.04	 9289.24	11463.88	11400.73	11952.95	 8247.00	 6951.23
EC__5__4__99__24	2810.72	3788.40	4759.77	3360.66	2807.14	3574.47	3553.09	4011.33	3241.02	3016.33	2695.24	3082.34
EC__5__4__99__25	3335.72	4421.57	4047.00	4172.77	3137.52	4134.69	3785.33	4597.96	3889.32	4210.65	2676.33	3111.80
EC__5__4__99__26	22.14	 9.67	 9.43	50.00	 0.89	 4.39	 0.00	 3.00	43.21	 0.00	 3.08	 0.00
EC__5__4__99__27	 1.14	 5.67	 6.43	 0.00	 0.89	 4.39	 0.00	 0.00	30.21	 0.00	 1.08	 0.00
EC__5__4__99__28	 203.76	 311.18	 177.43	 572.80	 264.14	  12.84	 202.00	 505.31	 320.62	1046.75	  11.75	 309.75
EC__5__4__99__29	 203.76	 311.18	 177.43	 572.80	 264.14	  12.84	 202.00	 505.31	 320.62	1046.75	  11.75	 309.75
EC__5__4__99__5	6553.49	7120.07	6866.17	7131.83	4888.71	6056.51	6701.50	6758.59	5969.82	6691.88	3166.24	5359.27
EC__5__4__99__60	2450.08	2765.73	1548.84	2758.66	1751.50	2815.33	2763.42	1396.58	2317.74	2645.33	 457.38	1943.67
EC__5__4__99__61	2450.08	2765.73	1548.84	2758.66	1751.50	2815.33	2763.42	1396.58	2317.74	2645.33	 457.38	1943.67
EC__5__4__99__62	209.88	 95.16	680.46	 53.98	 63.39	498.13	 29.42	841.24	108.78	227.99	888.66	 62.17
EC__5__4__99__9	1105.21	1762.49	2162.57	2270.56	1735.55	2895.80	1772.08	1568.03	2776.29	3285.65	1024.67	1078.13
EC__5__5__1__1	0	0	0	0	0	0	0	0	0	0	0	0
EC__5__5__1__19	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
EC__5__5__1__2	 1.33	 5.33	16.01	 2.66	 1.00	 0.33	 0.00	 6.33	 4.00	37.33	17.00	 3.00
EC__5__5__1__4	 200.37	 326.34	 209.00	 558.55	 268.25	   3.70	 206.75	 508.31	 282.75	1046.75	  15.00	 304.42
EC__5__99__1__2	12241.29	12071.04	12245.13	13738.31	 8949.49	14676.02	12021.58	14615.61	14841.61	14970.47	 8978.41	10844.22
EC__5__99__1__3	 9842.43	14126.13	14169.69	13721.52	 9990.04	14857.37	13790.66	13102.91	12854.30	14642.29	 6534.66	11413.60
EC__6__1__1__1	4106.05	4422.90	4013.34	4125.43	3115.27	4138.52	3784.33	4502.54	3895.32	4224.98	2679.83	3111.80
EC__6__1__1__10	4171.22	4489.57	4327.50	4381.27	3224.02	4444.69	4179.83	4928.46	4066.82	4412.15	2716.83	3176.30
EC__6__1__1__11	3281.72	4414.57	3987.00	4116.77	3109.52	4132.69	3784.33	4493.96	3889.32	4195.65	2664.33	3110.80
EC__6__1__1__12	3481.72	5436.24	4456.00	5018.77	3879.52	5225.69	4518.33	4894.96	4290.65	4291.65	2796.00	3575.80
EC__6__1__1__13	485.76	216.82	462.46	 41.80	125.10	752.04	 41.16	284.80	496.58	 46.14	111.44	112.76
EC__6__1__1__14	3612.24	4645.30	4136.66	4302.67	3181.21	4656.68	3846.58	4543.28	4363.06	4206.22	2709.16	3169.10
EC__6__1__1__15	3334.72	4429.57	3984.00	4170.77	3133.52	4137.69	3784.33	4502.96	3891.32	4187.65	2658.33	3106.80
EC__6__1__1__16	3330.72	4420.57	4103.00	4114.77	3116.52	4152.19	3786.33	4699.96	3888.65	4211.65	2682.33	3111.80
EC__6__1__1__17	3197.34	4630.91	5009.77	4445.87	3380.22	4198.67	3955.75	4634.31	3889.11	4395.08	2771.91	3477.17
EC__6__1__1__18	2164.84	3798.41	2531.77	3539.87	2155.97	3326.67	2503.25	1964.56	3290.20	3935.08	 456.66	1567.67
EC__6__1__1__19	4116.72	4437.57	4031.33	4121.77	3115.52	4140.69	3788.33	4509.96	3897.32	4210.65	2668.33	3110.80
EC__6__1__1__2	4078.72	4410.57	3985.00	4114.77	3111.52	4137.69	3784.33	4492.96	3890.32	4181.65	2658.33	3107.80
EC__6__1__1__20	6707.44	8830.14	8042.00	8229.54	6238.04	8267.38	7569.66	9136.92	7776.64	8536.30	5350.66	6232.60
EC__6__1__1__21	3306.89	4416.57	3988.33	4114.77	3109.52	4133.19	3787.33	4503.96	3892.82	4181.65	2661.33	3105.80
EC__6__1__1__22	3155.97	4081.09	3802.00	3983.19	2893.52	3514.69	3661.91	4463.71	3890.33	4164.15	2631.50	3042.05
EC__6__1__1__23	 466.08	 536.33	 498.67	 609.66	 302.50	1964.08	 561.75	 836.58	1570.25	1944.33	 196.25	 175.50
EC__6__1__1__24	 551.13	 794.16	 743.23	 400.40	 870.05	 575.52	 118.50	 875.15	 971.03	   3.07	2012.75	  88.30
EC__6__1__1__3	4104.72	4450.57	4231.33	4114.77	3124.52	4147.69	3791.33	4928.96	3894.32	4247.65	2709.33	3118.80
EC__6__1__1__4	3330.72	4410.57	3983.00	4114.77	3110.52	4132.69	3784.33	4493.96	3888.32	4181.65	2658.33	3106.13
EC__6__1__1__5	3309.72	4417.57	4043.00	4170.77	3137.52	4134.69	3785.33	4594.96	3888.32	4196.65	2670.33	3108.80
EC__6__1__1__6	3291.00	4429.24	4083.86	4130.77	3114.05	4144.47	3787.33	4618.96	3948.49	4326.65	2671.69	3109.80
EC__6__1__1__7	5733.80	6274.40	6311.84	5664.43	3934.52	6454.52	5814.58	6041.54	6563.07	6787.98	3117.58	5246.80
EC__6__1__1__9	3372.72	4478.57	4584.00	4174.77	3155.52	4463.69	3786.33	5360.96	3897.32	4217.65	3448.33	3118.80
EC__6__1__2__1	 10	  5	 60	  0	  3	  2	  1	103	  0	 19	 12	  3
EC__6__2__1__1	1044.26	1393.01	 778.43	1331.55	 740.14	 363.59	1469.00	 826.81	 482.96	1428.25	 163.58	1835.67
EC__6__2__1__14	177.75	 38.00	  0.00	  3.00	 28.75	136.25	  9.75	 19.00	 13.25	  0.00	 28.75	 24.50
EC__6__2__1__16	0	0	0	0	0	0	0	0	0	0	0	1
EC__6__2__1__17	 0.14	 5.67	 3.43	 0.00	 0.89	 4.39	 1.00	 0.00	29.21	 0.00	 0.28	 0.00
EC__6__2__1__20	 2.14	 9.00	 6.43	15.33	 0.89	 4.39	 0.33	 6.00	30.21	 3.00	 1.08	 4.00
EC__6__2__1__22	229.72	108.15	268.44	199.41	106.89	114.47	201.92	340.58	179.70	795.33	 59.41	 63.92
EC__6__2__1__25	0	0	0	0	0	0	0	0	0	0	0	0
EC__6__2__1__26	170.76	221.34	213.43	459.04	 63.97	 43.09	175.33	160.98	324.96	625.75	 17.08	314.83
EC__6__2__1__3	3420.44	2622.83	2329.47	4389.41	1871.71	1576.06	3616.84	3091.94	2866.51	7525.32	 477.24	4403.93
EC__6__2__1__30	1280.12	2168.32	1748.46	2430.83	1595.64	2776.88	2062.25	3207.76	2024.46	4413.24	 541.28	1544.09
EC__6__2__1__32	0	0	0	0	0	0	0	0	0	0	0	0
EC__6__2__1__34	0	0	0	0	0	0	0	0	0	0	0	0
EC__6__2__1__5	119.28	328.28	381.86	324.50	 72.78	 43.28	 92.66	 21.50	121.08	 16.50	 21.16	 19.50
EC__6__3__1__1	3066.22	2658.17	3579.00	2703.11	2131.52	2721.52	3065.33	4165.13	3243.84	3722.15	2536.83	2572.80
EC__6__3__1__10	2704.95	3230.86	2949.34	3505.37	2156.58	2825.58	3254.00	2182.51	2644.99	3747.83	 594.38	2615.34
EC__6__3__1__11	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 1.08	 0.00
EC__6__3__1__12	 228.00	 119.00	1191.00	 227.50	 182.25	 440.50	 107.75	 159.75	 373.50	 169.50	 145.75	 418.08
EC__6__3__1__13	2.0	2.5	1.0	0.0	0.0	2.5	0.0	2.0	0.0	1.0	0.0	1.0
EC__6__3__1__2	 8440.54	 9386.97	10110.84	 9667.94	 6760.18	 9461.72	 9484.58	11506.45	 8546.65	11756.98	 3760.83	 8630.39
EC__6__3__1__5	273.02	212.73	246.16	 35.40	 75.19	281.16	163.08	 35.15	269.25	  4.07	 44.00	 60.13
EC__6__3__1__8	 1.14	 0.00	 6.43	 0.00	 0.89	 4.39	 0.00	 0.00	30.21	 0.00	 0.28	 0.00
EC__6__3__2__1	2127.51	2507.58	1257.93	2573.21	1488.47	1975.34	1995.08	1090.73	 966.71	2513.25	 215.83	2065.17
EC__6__3__2__10	3439.72	4590.57	4087.00	4236.77	3357.52	4150.69	3825.33	4583.96	3895.32	4606.65	2702.33	3116.80
EC__6__3__2__12	4636.43	6432.06	5906.74	5708.83	4598.57	6968.62	6303.41	6685.86	6825.78	5993.05	4964.00	4938.43
EC__6__3__2__13	3899.47	4931.57	4713.00	4219.77	3824.52	4653.52	4060.33	5535.88	4685.32	4334.65	4726.08	3254.55
EC__6__3__2__17	4636.43	6432.06	5906.74	5708.83	4598.57	6968.62	6303.41	6685.86	6825.78	5993.05	4964.00	4938.43
EC__6__3__2__2	919.61	248.17	328.16	 25.40	209.69	684.33	 41.83	 27.80	197.00	  8.57	 27.25	 33.63
EC__6__3__2__29	776	  2	  2	107	  7	 31	 31	  0	  2	  0	  0	  1
EC__6__3__2__3	 0.14	 8.17	 3.43	 5.00	 0.89	 4.39	 1.00	 0.00	29.21	 0.00	 1.08	 1.00
EC__6__3__2__30	776	  2	  2	107	  7	 31	 31	  0	  2	  0	  0	  1
EC__6__3__2__32	 0.00	44.00	21.66	14.00	 1.00	 0.00	13.00	 0.00	 0.00	 1.00	 0.00	 0.00
EC__6__3__2__35	 420.25	 441.00	 644.00	 482.00	 868.75	 381.00	 135.25	2252.00	  57.00	 189.00	2049.50	  75.00
EC__6__3__2__38	0	0	0	0	0	0	0	0	0	0	0	0
EC__6__3__2__39	0	0	0	0	0	0	0	0	0	0	0	0
EC__6__3__2__4	4214.36	4525.57	4107.76	4292.77	3186.41	4285.08	3796.83	3320.46	3938.53	4286.15	2689.91	3121.80
EC__6__3__2__43	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC__6__3__2__5	3267.72	4219.57	3898.67	4295.10	2948.52	4128.69	3703.66	4360.96	3877.82	4120.65	2628.33	3084.97
EC__6__3__2__6	3289.72	4442.57	4104.00	4120.77	3117.52	4145.69	3789.33	4710.96	3891.32	4217.65	2682.33	3109.80
EC__6__3__2__7	 91.13	 69.16	118.23	  1.40	 12.80	 78.77	  0.33	 17.90	137.46	  3.07	  8.67	  6.13
EC__6__3__2__8	3360.72	4423.57	4051.00	4225.44	3167.52	4140.69	3785.00	4617.96	3888.32	4272.65	2682.33	3117.80
EC__6__3__2__9	3288.05	4422.90	4066.01	4118.43	3117.52	4136.02	3785.33	4603.29	3893.32	4240.98	2691.33	3112.80
EC__6__3__3__1	3323.72	4492.57	4707.00	4176.77	3160.52	4467.69	3788.33	5566.96	3898.32	4261.65	3478.33	3121.80
EC__6__3__3__2	3306.72	4403.67	3958.00	4110.77	3106.52	4113.69	3783.33	4389.96	3888.32	4170.65	2646.33	3094.80
