response	Responder	Responder	Responder	Nonresponder	Nonresponder	Nonresponder	Nonresponder
sample	F0130	F0177	H0086	F0155	F0056	F0100	H0054
K13002	 73.3	  0.0	366.0	107.5	263.0	617.5	  5.0
K13004	17.00	 7.00	27.00	13.25	 3.00	 6.00	 1.50
K13005	0	0	0	0	0	0	0
K13006	 39	480	  4	651	  6	  0	766
K13007	0	0	0	0	0	0	0
K13009	0	0	0	0	0	0	0
K13010	 0	29	 0	 2	 2	 3	 0
K13012	 163.80	2993.33	 269.00	2321.25	 123.00	  12.00	2855.50
K13013	0	0	0	0	0	0	0
K13014	 1.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K13015	 29.5	 84.0	132.0	 79.5	 60.0	 42.5	 54.5
K13016	16.17	 0.00	65.33	 9.67	12.00	 0.00	 2.00
K13018	 55.21	 10.00	 87.88	379.93	 83.25	 12.50	 14.50
K13019	 11.17	  2.00	127.67	 44.00	 45.00	  8.00	  9.00
K13020	0	0	0	0	0	0	0
K13021	0	0	0	0	0	0	0
K13038	4104.41	3780.44	3997.37	4345.39	3740.36	4114.58	2619.66
K13040	 36	 18	450	 27	108	  0	 18
K13041	 16	  4	200	 12	 48	  0	  8
K13043	 364.84	 199.00	 670.55	 505.31	 289.75	1110.75	  11.00
K13049	 146.00	1277.33	 156.00	 307.00	  46.00	  43.00	 124.00
K13051	 98.50	  3.43	344.00	125.50	290.54	616.50	  7.08
K13052	1367.49	1402.24	 833.06	2598.90	2330.46	 897.40	2099.17
K13053	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K13057	1	0	0	0	0	0	1
K13059	0.00	0.00	0.00	0.00	0.33	0.00	0.00
K13060	0	0	0	0	0	0	0
K13063	0	0	0	0	0	0	0
K13069	 0.00	 6.86	 0.00	 0.00	57.92	 0.00	 2.96
K13085	0	0	0	0	0	0	0
K13243	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K13244	0	0	0	0	0	0	0
K13252	 41.83	 45.00	 91.50	 27.00	183.50	 29.00	  2.00
K13255	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K13256	18.67	24.43	50.00	11.33	46.21	 0.00	 4.08
K13274	0	0	0	0	0	0	0
K13275	 0.00	 0.00	 2.00	 7.25	 9.25	 0.00	21.25
K13276	0	0	0	0	0	0	0
K13277	 8	18	 5	 4	 3	30	 6
K13280	 641.33	1651.01	 411.66	2134.33	 841.00	1762.33	3614.00
K13281	 17.50	 45.33	115.00	 17.75	 32.25	  5.50	 22.75
K13282	  2	  2	107	  2	  2	  0	  0
K13283	 5.67	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K13284	0	0	0	0	0	0	0
K13285	 0.00	 1.00	 0.00	 0.00	14.25	 0.00	 0.00
K13286	0	0	0	0	0	0	0
K13287	 0.00	 1.00	 0.00	 0.00	14.25	 0.00	 0.00
K13288	19.67	11.43	57.00	 5.00	47.54	 2.00	 4.08
K13292	3988.56	3825.00	3341.89	4010.98	3576.24	3122.90	2656.33
K13300	0	0	0	0	0	0	0
K13301	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K13327	2.17	0.00	1.67	0.00	0.00	0.00	0.00
K13378	 392.47	 202.43	 765.33	 489.22	 328.71	1136.75	  13.08
K13381	 0.00	 1.00	 0.00	 0.00	14.25	 0.00	 0.00
K13408	0	0	0	0	0	0	0
K13409	0	0	0	0	0	0	0
K13472	0	0	0	0	0	0	0
K13479	301.65	390.48	152.30	305.65	 79.96	439.65	173.28
K13480	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K13481	0.4	0.0	0.0	0.0	0.0	0.0	0.0
K13482	0	0	0	0	0	0	0
K13483	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K13486	0	0	0	0	0	0	0
K13487	0	0	0	0	0	0	0
K13488	0	0	0	0	0	0	0
K13489	0	0	0	0	0	0	0
K13490	0	0	0	0	0	0	0
K13491	0	0	0	0	0	0	0
K13497	306.66	170.93	126.33	 27.67	155.54	 42.67	 85.08
K13498	 7.17	 8.43	 1.00	 2.00	35.21	 0.00	 1.08
K13501	0	0	0	0	0	0	0
K13522	0	0	0	0	0	0	0
K13525	1.75	0.00	2.75	2.25	2.83	0.00	0.00
K13527	8.50	3.00	2.00	2.00	5.33	2.00	2.00
K13529	2	0	3	3	0	0	1
K13530	 9	47	 5	 8	 5	33	 6
K13531	3	1	0	2	0	0	0
K13532	0	0	0	0	0	0	0
K13533	0	0	0	0	0	0	0
K13540	0.5	0.0	0.0	0.0	0.0	0.0	0.0
K13541	0	0	0	0	0	0	0
K13542	2519.06	2121.52	2344.65	3589.91	2083.74	1796.66	1964.08
K13543	1	0	5	0	0	0	0
K13570	8.50	3.00	2.00	2.00	5.33	2.00	2.00
K13571	17.00	 6.00	 4.00	 4.00	10.66	 4.00	 4.00
K13572	5	2	2	0	5	1	1
K13573	10.5	 4.0	 4.0	 0.0	10.0	 2.0	 1.0
K13574	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K13580	0.5	0.0	0.0	0.0	0.0	0.0	0.0
K13581	 78.6	  0.0	375.5	112.0	268.0	617.5	  5.0
K13583	0	0	0	0	0	0	0
K13584	0	0	0	0	0	0	0
K13587	0	0	0	0	0	0	0
K13588	0	0	0	0	0	0	0
K13590	  7	118	  1	125	  4	 15	 51
K13598	0	0	0	1	1	0	1
K13599	  5	 60	  0	104	  1	 15	 13
K13607	 0	30	 1	 2	 2	 7	 0
K13611	0.8	0.0	0.0	0.0	0.0	0.0	0.0
K13612	0	0	0	0	0	0	0
K13614	0	0	0	0	0	0	0
K13620	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K13626	1957.33	 549.84	1734.66	 593.33	 357.75	1141.33	 223.25
K13628	21.17	 8.43	55.00	 3.33	42.21	 0.00	 3.08
K13629	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K13630	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K13631	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K13632	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K13633	0.0	0.0	0.0	0.0	0.0	0.0	0.8
K13634	 8.17	 6.43	 5.00	 0.00	30.21	 0.00	 1.08
K13635	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K13636	0	0	0	0	0	0	0
K13637	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K13638	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K13639	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K13640	 39.50	 11.00	 94.50	 10.50	176.83	 23.50	  1.50
K13641	 2.00	11.43	 0.00	23.00	29.21	79.00	12.08
K13643	14.17	 8.43	61.00	 5.00	45.21	 0.00	 3.08
K13650	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 1.08
K13651	0	0	0	0	0	0	0
K13652	314.44	425.44	511.83	408.50	 87.96	475.83	 28.28
K13653	3801.50	6126.00	3229.66	5703.83	4857.66	1668.33	9310.17
K13654	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K13655	1.5	0.0	0.0	0.0	0.0	1.0	0.0
K13665	 58.25	  2.00	342.75	 77.75	  8.50	606.75	  3.00
K13668	0.5	0.0	0.0	0.0	0.0	0.0	2.0
K13671	6	2	0	4	0	2	1
K13677	 570.83	 691.73	 143.40	 861.97	 841.96	  52.07	1285.67
K13678	  18.33	 145.50	   3.00	1453.60	  77.50	 139.00	 762.50
K13683	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K13684	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 1.08
K13686	0.5	0.0	0.0	0.0	0.0	0.0	0.0
K13687	0.5	0.0	0.0	0.0	0.0	0.0	0.0
K13688	 54	 11	324	  1	  0	  1	  1
K13693	0	0	0	0	0	0	0
K13694	 345.93	 205.43	 576.38	 498.18	 317.96	1045.75	  11.08
K13695	13.34	 6.43	 8.33	 3.67	30.21	 0.00	 1.08
K13714	0	0	0	0	0	0	0
K13727	8.0	0.0	1.0	6.0	0.0	0.0	0.8
K13730	 10.25	116.33	  4.50	125.00	  3.33	 15.00	 51.00
K13732	8.66	3.00	0.00	0.67	1.33	0.67	0.00
K13735	  0.00	 10.86	  0.00	  0.00	115.42	  0.00	  0.56
K13739	0	0	0	0	0	0	0
K13741	0	0	0	0	0	0	0
K13743	0	0	0	0	0	0	0
K13745	0.0	0.0	0.0	0.0	0.0	0.0	0.8
K13747	1916.84	3213.33	2480.21	2937.08	2231.75	3774.75	1737.50
K13766	9	0	0	0	0	0	0
K13767	0	0	0	0	0	0	0
K13770	0	0	0	0	0	0	0
K13771	 43.50	488.43	  5.00	653.00	 37.21	  1.00	767.08
K13774	0	0	0	0	0	0	0
K13775	0	0	0	0	0	0	0
K13776	0	0	0	0	0	0	0
K13777	0	0	0	0	0	0	0
K13778	0	0	0	0	0	0	0
K13779	0	0	0	0	0	0	0
K13787	 40.50	 11.00	 94.50	 10.50	176.83	 23.50	  1.50
K13788	14.67	 9.43	 2.00	 3.00	36.54	 2.00	 9.08
K13789	4372.90	4039.57	3969.27	4608.46	3671.28	4280.15	2688.75
K13794	0	0	0	0	0	0	0
K13795	0	0	0	0	0	0	0
K13796	 4	 2	50	 3	12	 0	 2
K13816	0.0	0.0	0.0	0.0	0.0	0.0	0.8
K13818	1	0	1	2	3	0	0
K13819	0	0	0	1	1	0	7
K13820	  1.00	  0.00	109.00	  7.00	  9.25	  0.00	 20.75
K13821	 89.92	 41.43	510.83	110.50	292.21	621.50	  8.08
K13829	0.00	0.00	0.00	0.00	1.33	0.00	1.00
K13853	 0	29	 0	 0	11	 0	 1
K13874	0	0	0	0	0	0	0
K13888	19.67	15.43	39.00	10.50	91.45	 4.50	 2.91
K13889	 16.33	104.44	  6.66	 18.33	 36.21	 61.33	 24.08
K13890	 21.66	192.45	  5.32	218.66	 37.21	106.66	 59.08
K13891	 18.33	116.44	 90.16	109.33	192.21	 70.33	 30.08
K13892	  5.00	 63.43	  0.00	103.00	 29.21	 15.00	 13.08
K13893	 0.00	 3.43	 2.66	 0.00	29.21	 6.00	 1.08
K13894	 0.00	 3.43	 1.33	 0.00	29.21	 3.00	 1.08
K13895	 0.00	 3.43	 1.33	 0.00	29.21	 3.00	 1.08
K13896	 0.50	 9.43	 0.00	 4.00	29.21	 0.00	 6.08
K13918	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K13919	10	16	10	38	 7	87	15
K13920	10	16	10	38	 7	87	15
K13921	2	1	1	2	3	2	1
K13922	 29	 84	 10	 50	 12	100	 15
K13923	1	0	1	2	3	0	0
K13924	 10.33	 77.01	  2.66	109.33	  4.00	 52.33	 29.00
K13925	0	0	0	0	0	0	0
K13926	 2.50	 3.43	 5.00	 0.00	29.21	 0.00	 0.28
K13927	 91.33	161.01	163.66	232.33	108.00	781.33	 45.00
K13928	1.0	0.0	5.0	0.0	0.0	0.0	0.8
K13929	1.0	0.0	5.0	0.0	0.0	0.0	0.8
K13930	1.4	0.0	5.0	0.0	0.0	0.0	0.8
K13931	1.0	0.0	5.0	0.0	0.0	0.0	0.8
K13932	0.0	0.0	0.0	0.0	0.0	0.0	0.8
K13933	1.0	0.0	5.0	0.0	0.0	0.0	0.8
K13934	1.0	0.0	5.0	0.0	0.0	0.0	0.8
K13935	1.0	0.0	5.0	0.0	0.0	0.0	0.8
K13936	0.0	0.0	0.0	0.0	0.0	0.0	0.8
K13938	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K13940	1189.99	1138.01	1519.16	1057.43	2154.49	 794.00	 322.67
K13950	3.5	5.0	5.0	2.0	4.0	1.0	0.0
K13953	 74.16	181.16	  9.40	116.47	166.17	 21.07	 22.75
K13954	 351.33	1300.44	 225.66	 116.58	 216.46	 102.33	 194.53
K13963	665.06	324.85	592.32	428.16	100.00	678.16	123.50
K13979	 9.67	11.43	 2.00	 2.00	34.21	 1.00	 0.28
K13990	101.17	  0.00	204.83	  5.67	 19.00	 91.00	  3.00
K13993	2334.43	2193.00	2952.71	1425.40	1130.24	2887.25	 364.83
K13995	0	0	0	0	0	0	0
K14048	 10	156	  0	206	  0	 30	 24
K14051	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K14052	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K14053	 0.00	 2.43	 0.00	 0.00	14.96	 0.00	 0.28
K14054	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K14055	 0.00	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K14056	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K14057	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K14058	12.17	 8.43	55.00	 3.00	42.21	 0.00	 3.08
K14059	232.00	 37.86	 95.00	 80.00	 68.92	170.00	 40.56
K14060	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K14061	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K14062	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K14063	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K14064	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K14080	 10	 81	  3	114	  6	 25	 23
K14083	  50.40	 600.00	   0.00	1030.25	   0.00	 150.00	 130.50
K14084	0	0	0	0	0	0	1
K14086	 37.0	 38.0	 88.5	 21.5	177.5	 30.5	  7.5
K14087	17	30	 1	13	 6	 9	 7
K14088	 37.0	 38.0	 88.5	 21.5	177.5	 30.5	  7.5
K14089	17	30	 0	13	 6	 9	 7
K14090	 36.0	 38.0	 88.5	 21.5	177.5	 30.5	  7.5
K14091	0	0	0	1	1	0	7
K14136	 4.5	 4.0	 2.0	 2.0	 1.0	14.0	 6.0
K14138	 170.00	 299.00	 379.00	 353.25	1135.25	 221.00	  60.25
K14153	394.5	  2.0	 46.0	  1.0	658.0	  0.0	  0.0
K14155	6248.31	6229.54	5232.29	8200.04	7624.48	6370.22	7538.58
K14160	0	0	0	0	0	0	0
K14161	5.5	2.0	2.0	0.0	5.0	1.0	1.0
K14162	5.5	2.0	2.0	0.0	5.0	1.0	1.0
K14164	0	0	0	0	0	0	0
K14165	0	0	0	0	0	0	0
K14166	0	0	0	0	0	0	0
K14170	3137.06	3651.27	3022.49	3970.25	3336.61	3049.00	2655.66
K14187	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K14188	102.66	171.23	 20.40	 39.40	247.04	  7.57	 43.72
K14189	0	0	0	0	0	0	0
K14192	3	0	0	0	0	0	0
K14194	0	0	0	0	0	0	0
K14195	0	0	0	0	0	0	0
K14201	0	0	0	0	0	0	0
K14205	 85.40	131.73	  4.40	 36.13	160.55	 10.40	 34.75
K14260	 510.83	 634.49	 834.90	 319.07	1671.50	 542.57	  26.25
K14261	 9.67	 3.43	50.00	 3.00	41.21	 0.00	 9.08
K14267	 6.5	 0.0	55.0	 3.0	12.0	 0.0	 2.0
K14268	0	0	0	0	0	0	0
K14274	7	0	0	1	0	1	0
K14287	 9.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K14333	 3	 5	 0	11	 1	 0	 3
K14335	0	0	0	0	0	0	0
K14337	0.5	0.0	0.0	0.0	0.0	0.0	0.0
K14339	0.5	0.0	0.0	0.0	0.0	0.0	0.0
K14340	0	0	0	0	0	0	0
K14347	 4.00	 4.43	 1.33	 2.00	29.21	 4.00	 1.08
K14348	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K14358	0	0	0	0	0	0	1
K14392	18.07	52.43	 1.00	 9.83	44.71	 5.50	 2.58
K14393	 7.17	 3.43	 5.00	 0.00	29.21	 0.00	 1.08
K14414	 5.50	 3.43	50.00	 3.00	41.21	 0.00	 2.28
K14415	103.51	217.45	252.32	 35.16	 76.21	 93.91	 41.08
K14440	23.75	 0.00	72.75	20.25	 8.50	 0.00	 0.00
K14441	3876.91	3365.77	4022.37	3740.06	2961.20	4205.58	 694.16
K14445	105.33	251.01	114.99	 64.13	 47.00	190.58	 68.00
K14446	0	0	0	0	0	0	0
K14447	0	0	0	0	0	0	0
K14448	0	0	0	0	0	0	0
K14449	0	0	0	0	0	0	0
K14475	 56.0	  8.0	295.0	  8.5	 10.0	  5.5	  0.5
K14519	0	0	0	0	0	0	0
K14534	517.33	234.02	655.65	140.33	 41.00	377.66	143.00
K14540	3859.89	3764.57	3194.06	3968.48	3361.53	3018.40	2633.75
K14587	7	0	0	1	0	1	0
K14588	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K14591	11.33	29.44	 2.66	28.33	35.21	37.33	24.08
K14596	0	0	0	0	0	0	0
K14623	 289.00	  11.43	 623.00	 223.30	 319.71	1201.50	  24.28
K14645	2	1	0	2	0	1	0
K14647	0	0	0	0	0	0	0
K14652	2798.91	1520.51	3416.87	1390.06	2542.82	4079.58	1081.08
K14654	  7	112	  2	 44	  3	 79	 50
K14664	  5	 60	  0	103	  0	 15	 12
K14665	 50.33	 18.01	102.66	 22.33	 28.00	 37.33	 23.00
K14666	0	0	0	0	0	0	0
K14682	12.17	 3.43	56.33	 3.00	41.21	 3.00	 3.08
K14683	0	0	0	0	0	0	0
K14698	1	0	0	0	0	0	0
K14727	0	0	0	0	0	0	0
K14742	3223.91	3108.77	3719.54	1742.31	2285.78	3679.08	 546.41
K14743	0.5	0.0	0.0	0.0	0.0	0.0	0.0
K14744	 0.00	 7.86	 0.00	 0.00	72.42	 0.00	 0.56
K14761	3768.00	3416.77	3213.99	2501.25	3167.28	3002.33	2562.16
K14762	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K14835	  7.0	  0.0	 87.5	  0.0	159.0	 16.0	  0.0
K14836	0	0	0	1	0	0	0
K14940	44.00	21.66	14.00	 0.00	 0.00	 1.00	 0.00
K14941	0.00	0.00	0.00	0.33	0.00	0.00	0.00
K14949	0.5	0.0	0.0	0.0	0.0	0.0	0.0
K14974	0	0	0	0	0	0	0
K14977	 7.73	35.44	 5.66	 8.33	37.96	47.33	25.28
K14978	0	0	0	0	0	0	0
K14979	0	0	0	0	0	0	0
K14980	0	0	0	0	0	0	0
K14981	0	0	0	0	0	0	0
K14982	 82.16	141.23	  1.40	 26.07	151.46	  8.57	 11.17
K14983	 82.16	141.23	  1.40	 26.40	151.46	  8.57	 11.17
K14987	 4	 2	50	 3	12	 0	 2
K14988	 3	 5	 0	11	 1	 0	 4
K14989	 3	 5	 0	11	 1	 0	 4
K14998	0	0	0	0	0	0	0
K15011	0	0	0	0	0	0	0
K15012	0	0	0	0	0	0	0
K15016	 9.33	19.01	11.66	 8.33	 7.00	45.33	17.00
K15022	 4	 2	50	 3	12	 0	 2
K15023	 160.00	 179.00	 379.00	 147.25	1135.25	 191.00	  36.25
K15024	1562.73	2447.01	1019.66	1933.58	2393.25	1940.33	2341.75
K15034	19.67	 5.43	 2.00	 0.00	34.21	 1.00	 1.08
K15051	1917.32	1659.46	1041.30	3204.87	2319.42	1664.64	2316.17
K15066	  5	 60	  0	103	  0	 15	 12
K15125	10.5	15.0	 0.0	 0.0	 5.0	 0.0	 2.4
K15226	0	0	0	0	0	0	0
K15256	 28.47	 99.43	  0.00	115.00	 35.21	 24.00	 13.08
K15257	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K15268	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K15269	3	1	0	0	0	0	0
K15270	 5	 2	55	 3	12	 0	 2
K15331	0.00	0.00	1.33	0.00	0.00	3.00	0.00
K15342	3336.10	3704.00	3407.97	5645.30	3167.59	4166.23	1931.53
K15344	0	0	0	0	0	0	0
K15345	0	0	0	0	0	0	0
K15346	0	0	0	0	0	0	0
K15349	0	0	0	0	0	0	0
K15350	0	0	0	0	0	0	0
K15351	0	0	0	0	0	0	0
K15352	0	0	0	0	0	0	0
K15353	0	0	0	0	0	0	0
K15357	0	0	0	0	0	0	0
K15358	14	 0	 0	 2	 0	 2	 0
K15367	0	0	0	0	0	0	0
K15368	0	0	0	0	0	0	0
K15371	2	1	0	2	0	1	0
K15372	 44	  0	295	  0	  0	  0	  0
K15373	0	0	0	0	0	0	0
K15383	394.00	  5.00	  1.00	  2.00	  8.33	  0.00	702.50
K15396	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K15460	 810.51	 555.44	1086.54	1216.56	 882.21	2312.08	 193.33
K15461	11.17	 6.43	50.00	 3.00	42.21	 0.00	 3.08
K15511	0	0	0	0	0	0	0
K15512	0	0	0	0	0	0	0
K15513	0	0	0	0	0	0	0
K15515	0.4	0.0	0.0	0.0	0.0	0.0	6.0
K15518	 0.00	 0.00	 2.00	 7.00	 9.25	 0.00	20.75
K15519	 0.00	 0.00	 2.00	 7.00	 9.25	 0.00	20.75
K15520	2.5	1.0	0.0	2.0	0.0	1.0	0.0
K15521	2.5	1.0	0.0	2.0	0.0	1.0	0.0
K15524	 188.00	2106.43	  93.00	2858.00	 741.71	   0.00	5047.28
K15525	2.5	1.0	0.0	2.0	0.0	1.0	0.0
K15526	2.5	1.0	0.0	2.0	0.0	1.0	0.0
K15527	 78.17	  0.00	204.83	  6.67	 19.00	 91.00	  3.00
K15531	19.00	 1.33	68.00	11.00	 4.33	 7.00	 0.00
K15532	 530.01	 557.01	1857.57	1045.91	 856.50	2159.66	  83.80
K15533	 663.33	2972.01	 754.66	3659.33	1620.33	1935.33	2600.50
K15534	 3.00	 5.33	 0.00	11.00	 1.00	 0.00	 3.00
K15536	 5.67	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K15538	 17.00	167.00	 36.00	  0.00	  9.00	  3.25	  0.00
K15539	 8.17	 6.43	 5.00	 1.00	31.21	 0.00	 8.08
K15540	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K15545	 5.67	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K15546	0	0	0	0	0	0	0
K15547	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K15548	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K15549	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K15550	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K15551	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K15552	 14.33	 94.44	  3.66	134.33	 34.21	138.33	 44.28
K15553	 18.73	 44.44	103.66	 18.33	 63.21	 45.33	 46.08
K15554	 26.06	 79.45	 57.32	 57.66	 57.21	166.66	 73.08
K15555	 67.39	371.79	 73.98	538.99	136.21	518.99	173.08
K15576	0.0	0.0	0.0	0.0	0.0	0.0	0.8
K15577	0.0	0.0	0.0	0.0	0.0	0.0	0.8
K15578	0.0	0.0	0.0	0.0	0.0	0.0	0.8
K15580	4742.53	5911.40	3420.35	3986.97	6355.96	3072.87	3376.30
K15581	2772.39	4347.17	2707.05	3683.23	3114.75	2808.73	2553.50
K15582	2431.06	3968.83	2253.89	3352.90	2133.75	2473.40	2454.50
K15583	3782.38	5181.87	3646.53	4468.55	4587.42	3393.72	3527.50
K15584	 12.50	 88.43	 10.00	134.00	 32.96	107.00	 34.08
K15585	 11.50	 83.43	 10.00	132.00	 31.96	106.00	 30.08
K15586	 22.50	203.43	 11.00	340.25	 34.96	136.00	 55.58
K15587	 23.50	141.43	 10.00	236.00	 31.96	122.00	 42.08
K15598	13	46	21	27	 5	35	 6
K15599	13	46	21	27	 5	35	 6
K15600	13	46	21	27	 5	35	 6
K15629	 0.00	29.33	 0.00	 2.00	 2.00	 3.00	 0.00
K15632	 0	29	 0	 2	 2	 3	 0
K15633	4336.51	3887.77	4026.37	4659.06	3624.21	4236.58	2629.33
K15634	 8497.54	 7751.11	 5611.52	10343.17	 9210.50	 5177.33	 9747.81
K15635	1184.67	 764.34	1625.71	1310.64	1971.75	2637.08	 249.00
K15640	 2.00	56.00	 1.00	21.33	 2.00	 0.00	39.00
K15652	0	0	0	0	0	0	0
K15654	0	0	0	0	0	0	0
K15667	  5	 60	  0	103	  0	 15	 12
K15669	 57.67	486.01	 17.00	134.33	  9.00	 67.33	 33.00
K15721	0	0	0	0	0	0	0
K15722	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K15723	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K15724	12.17	 8.43	55.00	 3.00	42.21	 0.00	 3.08
K15725	 80.01	366.00	 63.47	 42.01	 26.75	  5.50	  2.00
K15726	213.98	542.00	231.64	 76.06	 45.25	  8.75	  3.00
K15727	176.98	539.00	175.64	 73.06	 45.25	  8.75	  3.00
K15728	0	0	0	1	0	0	0
K15733	2.5	1.0	0.0	2.0	0.0	1.0	0.0
K15734	0	0	0	0	0	0	0
K15735	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K15736	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K15737	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K15738	2733.67	2568.83	2888.94	4386.13	3465.67	3811.15	2473.50
K15739	  5	 60	  0	103	  0	 19	 12
K15746	9	0	0	0	0	0	0
K15770	 946.16	 707.89	 802.40	 422.57	1531.79	1468.07	  94.67
K15771	 949.49	 759.89	 763.40	 523.57	1530.79	1484.07	  99.67
K15772	 951.49	 731.90	 769.06	 426.90	1539.79	1516.40	 112.67
K15773	  73.50	 516.43	  35.00	 840.50	  78.96	   4.50	1261.78
K15777	 50.00	 73.76	300.00	  4.00	 35.21	  4.00	  1.08
K15778	 15.9	122.0	 50.0	210.0	 13.0	 30.0	 33.0
K15780	10	 3	 0	 7	 0	 1	 7
K15792	37	 0	 0	10	 0	 0	 2
K15827	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K15828	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K15829	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K15830	 0.00	 3.43	 1.00	 0.00	29.21	 0.00	 1.08
K15831	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K15832	 0.00	 3.43	 1.00	 0.00	29.21	 0.00	 1.08
K15833	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K15834	 0.00	 3.43	 1.00	 0.00	29.21	 0.00	 1.08
K15835	 0.00	 3.43	 0.00	 0.00	28.96	 0.00	 0.28
K15836	 1.00	 3.43	 5.00	 0.00	29.21	 0.00	 1.08
K15855	  6.87	  0.00	112.88	  2.76	  1.25	  0.00	  0.00
K15856	19	41	 5	 6	 4	31	19
K15860	0	0	0	0	0	0	0
K15862	9	0	0	0	0	0	0
K15866	68.90	29.43	 9.00	22.50	41.96	34.50	 8.78
K15868	12.5	24.0	 3.0	 8.5	15.0	14.5	 8.5
K15869	 4	32	 6	 0	10	20	16
K15870	 2	16	 3	 0	 5	10	 8
K15871	 2	16	 3	 0	 5	10	 8
K15872	 2	16	 3	 0	 5	10	 8
K15873	 4	72	 4	21	 7	10	47
K15874	  7	 76	  3	103	  5	 25	 20
K15876	244.97	199.00	229.92	 84.25	 23.50	428.25	 11.00
K15894	0	0	0	0	0	0	0
K15898	155.5	  7.0	152.0	 71.0	  9.0	431.0	  3.0
K15913	  63	 505	  34	 832	  40	   0	1261
K15915	38	 0	14	39	12	 0	 0
K15921	279	  0	296	120	  8	850	  6
K15922	 0.00	 2.43	 0.00	 0.00	14.96	 2.00	 0.28
K15923	 886.45	1101.33	1946.51	1151.89	 883.00	2338.75	 734.50
K15924	2.75	0.00	2.75	2.25	2.50	0.00	0.00
