response	Responder	Responder	Responder	Responder	Responder	Responder	Nonresponder	Nonresponder	Nonresponder	Nonresponder	Nonresponder	Nonresponder
sample	F0098	F0130	F0177	H0086	H0148	H0479	F0066	F0155	F0056	F0100	H0054	H0063
K07233	0	0	0	0	0	0	0	0	0	0	0	0
K07234	0	0	0	0	0	0	0	0	0	0	0	0
K07235	 1.14	 5.67	 6.43	 0.00	 0.89	 4.39	 1.00	 0.00	30.21	 0.00	 1.08	 0.00
K07236	 1.14	 5.67	 6.43	 0.00	 0.89	 4.39	 1.00	 0.00	30.21	 0.00	 1.08	 0.00
K07237	 1.14	 5.67	 6.43	 0.00	 0.89	 4.39	 1.00	 0.00	30.21	 0.00	 1.08	 0.00
K07238	5908.03	5620.95	7193.49	4890.72	4099.52	4495.74	5004.33	5404.47	4418.91	3466.90	4938.83	5109.63
K07239	1.00	0.00	0.00	1.33	0.00	0.00	0.33	0.00	0.00	3.00	0.00	0.00
K07240	 8564.40	 8729.71	11366.02	 8791.25	 6557.33	 7360.46	 7739.84	12081.55	 8418.64	 9353.66	 8128.16	 6948.84
K07241	0	0	0	0	0	0	0	0	0	0	0	0
K07243	 65.61	 69.33	116.16	 36.40	  6.69	 77.08	 11.00	  6.80	198.82	  3.07	 11.08	 10.80
K07245	 2.14	 2.50	 4.43	 0.00	 0.89	 6.89	 0.00	 2.00	29.21	 1.00	 1.08	 1.00
K07246	 2.47	 6.33	24.44	 2.66	 1.64	17.72	 0.00	 8.33	33.96	38.33	21.28	 4.00
K07248	137.26	 93.54	  6.43	346.55	 48.14	 10.06	151.50	128.59	291.46	615.50	 11.08	245.17
K07250	775.14	  3.00	  6.43	  0.00	  2.89	 11.39	  0.00	  2.00	 31.21	  1.00	  0.28	  1.00
K07251	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K07257	 63.0	 15.0	  0.0	187.5	 49.0	  2.0	  3.5	301.0	 10.0	 65.0	  8.0	  4.5
K07258	 8061.93	10888.99	13629.26	 9823.95	 7214.27	11746.28	11822.25	 7696.78	10427.70	 7976.13	 5497.57	11626.27
K07259	 224.76	 373.18	 210.43	 635.38	 265.97	  25.29	 203.00	 520.78	 335.29	1047.75	  14.08	 338.33
K07260	4000.07	3075.99	6725.19	2038.20	4099.15	4566.14	4814.41	7704.92	4183.05	2276.54	8133.59	4600.81
K07261	30.14	 7.67	 6.43	56.00	24.89	 4.39	 0.00	 0.00	30.21	 0.00	 1.08	 0.00
K07262	21.14	12.17	 8.43	55.00	 0.89	 4.39	 0.00	 3.00	42.21	 0.00	 3.08	 8.00
K07263	 303.01	 498.77	 369.43	 978.37	 361.13	  15.54	 249.41	 530.12	 351.96	1142.75	  22.28	 363.00
K07264	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K07265	 0.00	 0.00	 1.00	 0.00	 0.50	 1.00	 0.00	 0.00	14.25	 0.00	 0.00	 0.00
K07266	 0.00	 0.00	 1.00	 0.00	 0.50	 1.00	 0.00	 0.00	14.25	 0.00	 0.00	 0.00
K07267	1.00	0.00	0.00	1.33	0.00	0.00	0.33	0.00	0.00	3.00	0.00	0.00
K07268	1	0	3	0	0	0	0	0	1	0	0	0
K07269	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K07270	  4.00	 34.17	338.00	  9.67	  2.50	  1.00	 26.00	  2.00	 18.25	  1.00	  0.00	  3.17
K07271	1404.98	1821.23	1256.52	2131.32	1950.75	2699.53	1713.83	2577.59	1862.65	4627.58	 941.50	 920.32
K07272	 66.64	 76.83	120.06	  3.40	 11.80	 93.77	  0.33	 13.97	145.46	  4.07	  8.67	  4.13
K07273	 363.35	 429.54	 480.17	 583.06	 388.94	 103.17	 553.08	 556.30	 461.42	1180.15	  52.95	 411.45
K07274	 0.28	 0.00	 5.86	 0.00	 1.03	 8.53	 0.00	 0.00	43.92	 0.00	 2.16	 1.00
K07275	 0.14	13.34	 3.43	 8.33	 1.22	 4.39	 0.00	 3.67	29.21	 0.00	 1.08	 2.00
K07276	1.00	0.40	0.00	1.33	0.00	0.00	0.33	0.00	0.00	3.00	0.00	1.00
K07277	 280.76	 552.08	 207.43	 866.21	 335.97	  27.34	 274.00	 525.98	 386.95	1139.75	  25.41	 350.17
K07278	 5.14	 8.17	 8.43	 5.00	 0.89	 6.39	 0.00	 1.00	31.21	 0.00	 8.08	 8.00
K07279	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
K07280	0	0	0	0	0	0	0	0	0	0	0	0
K07282	2840.08	3934.88	6376.57	3622.02	2812.13	4175.68	3788.33	6173.16	5276.79	2903.15	5456.42	3472.88
K07283	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K07284	4603.88	2330.66	5944.56	2605.90	2196.30	5064.52	4153.08	8472.15	2900.04	4354.07	4542.42	4313.13
K07285	 1.28	 0.00	 9.86	 0.00	 1.53	 8.78	 0.00	 0.00	59.17	 0.00	 1.36	 0.00
K07286	 1.14	 5.67	 6.43	 0.00	 0.89	 4.39	 0.00	 0.00	30.21	 0.00	 1.08	 0.00
K07287	21.14	 6.50	 8.43	55.00	 0.89	 4.39	 0.00	 3.00	42.21	 0.00	 3.08	 8.00
K07289	 8.14	 0.00	 3.43	 0.00	 0.89	 8.39	 0.00	 2.00	31.21	 0.00	15.08	 0.00
K07290	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K07300	773.14	  0.00	  5.43	  1.00	  2.89	  8.39	  0.00	  0.00	 31.21	  0.00	  1.08	  0.00
K07301	2329.26	3401.25	2838.43	2835.55	2108.47	3293.14	2645.00	3824.18	3101.71	3674.25	2399.83	1556.67
K07302	0	0	0	0	0	0	0	0	0	0	0	0
K07303	0	0	0	0	0	0	0	0	0	0	0	0
K07304	 239.14	 528.17	 208.76	 505.00	 141.89	  78.89	 464.17	1476.50	 419.20	 623.50	  59.41	 361.67
K07305	 12.14	 42.67	 25.43	  9.00	 25.89	 39.56	  1.00	 11.33	109.21	  2.00	 10.08	  9.00
K07306	 70.14	 25.50	 17.43	153.00	 17.39	118.14	  0.50	 17.50	 77.71	  6.50	  6.78	 24.50
K07307	 94.78	108.50	 76.86	159.00	 81.28	697.03	  6.00	 63.00	171.92	 47.00	 18.36	 29.50
K07308	  43.14	 114.00	  83.43	   6.00	  66.89	1044.64	   5.00	  85.00	 141.71	  51.00	   5.28	   2.50
K07309	 11.14	 24.00	 19.43	  2.00	 18.89	231.39	  1.00	 17.00	 54.21	 11.00	  2.08	  1.00
K07310	  5.64	 12.00	 11.43	  1.00	  9.89	117.89	  0.50	  8.50	 41.71	  5.50	  0.78	  0.50
K07311	 5.5	12.0	 8.0	 1.0	 9.0	94.5	 0.5	 8.5	10.0	 5.5	 0.5	 0.0
K07312	 3.14	 1.50	 3.43	 1.00	 6.89	23.39	 0.00	 0.00	31.71	 1.00	 1.08	 0.50
K07313	 505.55	 564.83	1241.43	 221.50	 678.14	 840.56	 403.58	1707.10	 945.37	  17.67	3278.25	 129.33
K07314	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
K07315	  90.32	 745.13	 189.51	 459.58	 241.66	 262.33	 342.08	 101.69	  41.83	1181.83	  56.30	  81.67
K07316	1071.20	 700.45	1876.01	 787.04	 478.25	 636.78	1460.92	 781.39	 314.57	1119.83	 320.83	2423.00
K07317	  3.00	  7.75	  0.00	111.00	  6.50	 35.25	 31.50	  0.00	  0.00	  0.00	  1.00	  2.25
K07318	12.00	44.75	44.00	13.33	 1.50	 1.75	17.33	 4.00	 2.66	 6.00	 0.00	 0.58
K07319	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K07320	21.14	12.17	 8.43	55.00	 0.89	 4.39	 0.00	 3.00	42.21	 0.00	 3.08	 8.00
K07321	 669.75	 343.00	 578.00	 810.00	 150.50	2352.25	 511.00	 608.50	2291.00	 441.00	 116.50	 196.00
K07322	 397.25	 673.34	 234.43	1354.73	 548.47	  42.79	 454.25	 711.80	 607.46	2181.25	  23.08	 637.09
K07323	25.14	12.17	 8.43	55.00	 0.89	 6.39	 0.00	 4.00	43.21	 0.00	10.08	 9.00
K07326	0	0	0	0	0	0	0	0	0	0	0	0
K07334	 194.99	 264.63	   0.00	 554.93	 263.00	   4.50	 187.75	 175.02	 270.50	1043.50	   8.00	 281.50
K07335	7077.61	4364.44	4308.28	3964.36	2964.30	4126.17	3763.83	3103.71	3691.04	4430.05	2942.92	2922.63
K07336	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K07337	 0.14	 8.67	 3.43	 8.33	 1.22	 4.39	 0.00	 3.67	29.21	 0.00	 1.08	 2.00
K07338	0	0	0	0	0	0	0	0	0	0	0	0
K07339	 51.50	 16.50	  9.00	106.00	 27.50	 95.50	  0.50	 11.50	 36.25	  4.50	  2.50	  0.00
K07340	 1.14	 5.67	 6.43	 0.00	 0.89	 4.39	 0.00	 0.00	30.21	 0.00	 1.08	 0.00
K07341	 38.00	173.33	 14.50	123.00	194.50	124.67	 35.83	 71.77	 23.83	432.17	  4.50	  8.33
K07343	 299.89	 132.17	1014.43	 141.00	 595.14	 367.39	  63.25	 979.00	 741.21	  43.00	2039.58	  29.00
K07344	0	0	0	0	0	2	0	0	0	0	6	0
K07345	  1.12	  0.00	 24.44	  0.00	  4.62	 31.37	  0.00	  0.00	189.93	  0.00	  3.84	  0.00
K07346	  0.56	  0.00	 12.72	  0.00	  2.56	 16.06	  0.00	  0.00	102.09	  0.00	  1.92	  0.00
K07347	  1.26	  0.00	 27.87	  0.00	  6.26	 36.76	  0.00	  0.00	219.89	  0.00	  4.92	  0.00
K07348	 0.28	 0.00	 6.86	 0.00	 1.53	 8.78	 0.00	 0.00	58.17	 0.00	 0.56	 0.00
K07349	 0.28	 0.00	 5.86	 0.00	 1.03	 7.53	 0.00	 0.00	43.92	 0.00	 0.56	 0.00
K07350	 0.28	 0.00	 5.86	 0.00	 1.03	 7.53	 0.00	 0.00	43.92	 0.00	 0.56	 0.00
K07351	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K07354	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
K07355	 0.00	 0.00	 1.00	 0.00	 0.50	 1.25	 0.00	 0.00	14.25	 0.00	 0.00	 0.00
K07356	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
K07357	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K07358	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
K07386	 350.08	 534.90	 405.24	 888.94	 377.38	 107.33	 245.83	 554.68	 535.54	1202.15	  56.67	 372.63
K07387	 202.90	 320.91	 205.86	 576.13	 277.61	  14.53	 202.00	 500.18	 345.92	1045.75	  11.36	 296.42
K07389	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00
K07390	 1.14	 7.17	 6.43	 0.00	 0.89	 4.39	 0.00	 0.00	30.21	 0.00	 1.08	 1.00
K07391	2921.59	3918.16	3387.77	4030.12	2472.97	3686.12	3507.00	2615.11	2955.36	4242.58	 681.16	3019.92
K07393	33.14	 1.50	90.43	 0.00	 4.89	13.56	12.00	 6.33	35.21	 9.00	 2.08	 0.00
K07394	0	0	0	0	0	0	0	0	0	0	0	0
K07395	0	0	0	0	0	0	0	0	0	0	0	0
K07396	0	0	0	0	0	0	0	0	0	0	0	0
K07397	 56.14	154.34	  5.43	207.17	 65.39	 22.39	 33.50	 30.00	 59.21	 92.00	  8.08	 25.67
K07399	2.0	2.5	1.0	1.0	3.0	2.5	1.0	2.0	0.0	1.0	0.0	2.0
K07400	 1.14	 5.67	 6.43	 0.00	 0.89	 4.39	 0.00	 0.00	30.21	 0.00	 1.08	 0.00
K07401	0	0	0	0	0	0	0	0	0	0	0	0
K07402	2987.27	3179.59	3661.55	2997.98	2078.28	3534.77	2380.00	2185.24	2665.17	2899.49	 664.86	1355.50
K07403	 78.12	699.71	 45.00	350.46	208.08	 17.92	 70.00	 58.76	 45.24	  8.00	 10.33	 36.09
K07404	 922.78	1253.14	1425.32	 948.96	1502.89	1876.54	1226.33	1664.58	2247.37	2221.15	2935.25	 327.33
K07405	 221.62	 416.51	 199.00	 776.21	 308.58	   9.20	 232.83	 510.98	 307.75	1139.75	  20.00	 332.50
K07406	 63.13	129.99	446.46	 15.98	 42.89	 36.38	 23.00	620.99	 59.21	304.99	131.28	 59.00
K07407	5828.86	3865.74	5724.86	5015.87	3177.50	5491.86	4754.24	4158.72	6241.91	8119.66	2780.80	3326.51
K07442	 8.00	 7.90	 3.00	 2.00	 1.50	16.50	 0.50	 3.00	 6.33	 2.00	 8.00	 1.00
K07443	1468.22	1428.04	1407.77	1262.33	1653.64	1231.22	 588.75	1733.08	1115.54	1044.08	2238.75	 486.67
K07444	2936.83	3714.83	3476.57	3686.11	2396.55	3470.80	3426.08	2509.79	2922.29	4173.15	 674.92	2981.63
K07445	0.00	5.67	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
K07447	3280.72	4410.57	3983.00	4114.77	3108.52	4132.69	3784.33	4491.96	3888.32	4181.65	2658.33	3105.80
K07448	  29.33	  74.50	1232.01	 137.66	 114.00	  17.33	 108.00	 101.33	 144.25	  51.33	 129.80	 365.00
K07451	 871.25	 318.75	 104.33	 296.50	 277.00	 701.75	 523.25	 192.00	  71.50	1488.00	  43.00	  94.00
K07452	31.14	 7.40	 4.43	65.00	24.89	16.64	 3.00	 3.25	22.71	 2.00	 0.78	 5.00
K07454	26.47	 5.33	18.44	 2.66	 2.14	 3.72	 0.00	 7.33	19.04	37.33	17.28	 3.00
K07455	 2.25	 8.75	12.00	37.50	 1.50	 3.00	 3.25	 6.00	11.00	16.00	10.00	 7.00
K07456	3353.08	4377.07	4143.57	4021.61	3133.63	3867.80	3772.00	4790.46	3669.61	4200.15	2689.75	3094.97
K07457	10.00	10.33	19.00	 1.00	12.00	 8.67	 0.33	 3.67	 6.66	 0.67	 2.00	 0.33
K07458	 163.39	 472.72	1546.93	 563.50	 524.39	 319.64	 456.75	 379.75	 289.87	 948.50	 138.58	 445.00
K07459	 0.39	 1.25	 3.43	36.50	 0.89	 5.89	12.92	 2.00	67.20	 0.00	 1.41	 7.67
K07460	2886.84	3862.41	3176.77	3951.37	2442.97	3771.42	3503.25	2274.56	2958.86	4165.08	 629.66	2986.67
K07461	2645.60	1912.56	1952.17	1309.06	1384.94	2852.49	2445.00	3510.98	2973.40	1571.90	2380.33	1805.80
K07462	3339.72	4413.07	4041.00	4225.77	3158.52	4134.94	3785.33	4592.96	3883.32	4200.65	2669.33	3108.80
K07464	1799.58	2608.63	3310.84	2672.99	1778.00	3521.58	2526.08	2578.58	2458.08	2065.33	1861.75	2769.00
K07465	 2.0	 5.5	 2.0	 2.0	 1.0	14.5	 0.0	 0.0	 5.0	 1.0	 1.0	 0.0
K07467	1325.41	1702.82	2225.02	 735.32	1400.75	2591.50	1034.91	5459.00	3083.66	1080.00	3810.50	 355.66
K07469	 6.0	 8.4	44.0	 4.0	 2.0	 3.5	 0.0	 5.0	 3.0	28.0	19.0	 6.0
K07470	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K07473	 789.47	1076.96	1936.44	1114.66	 488.14	2270.14	1138.83	1057.50	2746.86	1463.50	 340.45	 658.83
K07474	  41.25	  62.75	1328.00	 120.75	  96.75	  17.50	  88.25	 109.25	  61.00	  82.00	 105.00	 362.25
K07476	0	0	0	0	0	0	0	0	0	0	0	0
K07478	3606.30	4956.90	4865.01	4307.43	3817.27	4523.02	4210.58	5800.29	4608.65	4327.98	4680.83	3230.80
K07479	 1.14	 5.67	 6.43	 0.00	 0.89	 4.39	 0.00	 0.00	30.21	 0.00	 1.08	 0.00
K07480	 0.28	 0.00	 4.86	 0.00	 0.28	 6.78	 0.00	 0.00	29.42	 0.00	 0.56	 0.00
K07481	 41.00	139.50	 17.00	194.00	 17.50	  0.00	 26.00	 10.00	 12.00	 39.00	 33.00	 24.33
K07482	773	  0	 12	  0	  2	 14	  0	  2	  2	  1	  0	  0
K07483	2088.37	1672.47	2043.43	1590.00	 649.12	1741.38	 781.08	2557.67	1697.98	 565.34	3084.57	 253.33
K07484	1408.94	1027.04	1235.18	1076.73	 597.95	2659.89	1789.75	3116.04	2500.80	3085.99	 464.90	1703.25
K07485	0.66	0.33	0.00	0.00	0.00	3.58	0.00	0.00	8.00	0.00	0.00	0.00
K07486	 38	 44	540	  4	 19	324	  1	755	  6	 15	778	  9
K07487	25	 0	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0
K07488	1	0	3	0	0	0	0	0	1	0	0	0
K07490	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K07491	3030.50	3586.16	7302.62	2664.70	3858.07	4055.88	3045.00	5692.73	4527.86	1269.20	7521.11	3145.90
K07493	 0.00	 0.00	 3.00	 0.00	 1.50	 3.75	 0.00	 0.00	42.75	 0.00	 0.00	 0.00
K07494	5	1	1	0	5	0	0	0	0	2	0	0
K07495	0	0	0	0	0	0	0	0	0	0	0	0
K07496	 237.42	 223.00	 595.29	 555.00	 209.17	1075.42	 257.00	1502.00	1971.79	 279.00	  38.84	 137.00
K07497	933.79	209.71	813.36	138.15	 68.70	432.42	 33.58	673.72	519.73	 51.07	812.40	 21.38
K07498	 2.00	 0.67	15.00	 0.00	 8.00	 0.00	 0.00	 5.00	 1.33	 0.00	 1.67	 4.00
K07501	0	9	0	0	0	0	0	0	0	0	0	0
K07502	 501.33	1277.73	 735.34	1562.66	 811.00	1914.33	1398.50	 546.33	1720.33	2015.33	 139.00	 352.00
K07503	 4.00	 7.50	 3.00	 2.00	 1.00	14.50	 0.00	 2.00	 5.33	 2.00	 1.00	 1.00
K07504	  4.25	 26.25	166.00	 82.00	  2.50	  1.75	 18.75	  1.00	 17.25	 65.00	  1.00	  2.50
K07505	0	0	0	0	0	0	0	0	0	0	0	0
K07506	 29.0	 12.0	120.0	 56.0	 30.0	  4.0	  2.0	206.0	  0.0	 30.0	 24.8	  6.0
K07507	2834.34	2918.01	2317.27	3141.21	2554.97	2854.17	1976.67	2152.56	2213.28	3407.08	2565.86	 768.09
K07516	0	9	0	0	0	0	0	0	0	0	0	1
K07518	0	0	0	0	0	0	0	0	0	0	0	0
K07533	1903.46	2628.49	1193.07	2229.56	1859.05	3212.35	1774.33	3908.98	2632.04	3511.90	1046.42	 503.13
K07535	 27.66	 15.66	 53.02	  7.32	 14.00	  2.66	  0.00	 39.66	 10.00	163.66	 53.00	 17.00
K07552	 91.51	100.18	191.43	312.13	 56.47	141.06	 39.42	326.51	124.20	 74.75	 12.71	 27.84
K07559	 276.72	 101.83	 695.94	  90.66	 675.89	 336.47	 359.75	 959.33	 739.96	  64.33	1997.78	  75.50
K07560	3279.72	4408.57	3983.00	4114.77	3107.52	4131.69	3783.33	4490.96	3888.32	4181.65	2658.33	3104.80
K07566	3305.72	4414.07	4051.33	4121.77	3141.52	4122.19	3789.33	4617.96	3885.99	4281.65	2680.33	3123.80
K07568	3451.34	4817.58	4182.00	4941.65	3429.10	4098.39	4011.83	3760.94	4116.74	5331.40	2642.33	3430.30
K07570	 375.38	 548.16	 808.23	 112.40	 665.55	 458.10	 281.58	 900.57	 855.46	   8.07	2020.17	 103.13
K07571	1858.00	1769.90	2135.00	1460.00	1158.00	 665.67	1696.17	 737.00	 306.49	 527.00	 356.33	2236.67
K07574	2987.60	3808.66	3684.00	3260.56	2735.44	3933.49	3503.50	3849.48	3466.07	3019.40	2615.83	2742.80
K07576	1711.33	3103.23	2878.01	2602.99	1967.00	2834.33	2941.83	1825.33	2189.50	3027.33	 600.00	2509.00
K07577	0	0	0	0	0	0	0	0	0	0	0	0
K07584	2964.49	3747.99	2551.84	3066.66	2670.25	3767.50	3426.00	3992.68	3112.23	3030.00	2547.75	2386.50
K07586	 378.38	 582.16	 819.23	 157.40	 665.55	 436.77	 340.58	 910.90	 858.46	  14.07	2028.17	 104.13
K07588	 461.51	 555.81	 213.43	 826.21	 395.72	 144.14	 286.75	 557.18	 388.20	1226.75	  49.36	 363.34
K07589	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
K07590	 960.00	1127.50	 264.50	1017.00	 673.50	  93.50	 327.17	  93.00	  60.49	 195.00	  85.83	  77.17
K07591	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
K07592	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K07636	4044.83	5540.83	4734.10	5913.04	3947.46	5388.92	4875.00	6392.84	6599.70	6503.58	3972.16	3921.09
K07637	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K07638	20.14	 5.00	 5.43	55.00	 0.89	 4.39	 0.00	 3.00	41.21	 0.00	 3.08	 9.00
K07639	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K07640	 1.14	 5.67	 6.43	 0.00	 0.89	 4.39	 0.00	 0.00	30.21	 0.00	 1.08	 0.00
K07641	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K07642	 0.14	 0.00	 3.43	 0.00	 0.89	16.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K07643	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K07644	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K07645	 1.14	 7.17	 6.43	 0.00	 0.89	 4.39	 0.00	 0.00	30.21	 0.00	 1.08	 0.00
K07646	2588.58	4045.96	5191.13	3987.02	3378.14	6173.96	3613.33	6471.83	5071.71	3709.57	4429.33	3076.17
K07647	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K07648	 1.14	 5.67	 6.43	 0.00	 0.89	 4.39	 0.00	 0.00	30.21	 0.00	 1.08	 0.00
K07649	0	0	0	0	0	0	0	0	0	0	0	0
K07650	 319.25	 472.00	 625.00	  93.00	 648.75	 365.00	 274.25	2204.00	 702.00	  79.00	2014.50	 106.00
K07651	0.0	1.0	0.0	0.0	0.5	0.0	0.0	2.0	0.0	0.0	0.0	0.0
K07652	182.13	555.16	289.23	604.40	445.80	126.77	182.83	111.90	232.46	202.07	 86.67	 56.13
K07653	0.0	0.5	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0
K07654	 27.00	 14.50	 71.00	  2.00	 11.00	 16.50	  1.00	128.00	  5.33	 96.00	 24.00	 13.00
K07657	 69.14	 86.57	 16.43	252.83	 70.89	  9.39	 35.33	 31.00	 64.21	181.00	 24.08	 44.50
K07658	3112.83	4578.40	4368.34	3866.99	2897.83	5365.58	4058.67	4861.00	4543.24	3326.83	3419.08	2910.67
K07659	20.14	 5.00	 5.43	55.00	 0.89	 4.39	 0.00	 3.00	41.21	 0.00	 3.08	 9.00
K07660	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K07661	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K07662	 1.14	 7.17	 6.43	 0.00	 0.89	 4.39	 0.00	 0.00	30.21	 0.00	 1.08	 0.00
K07663	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K07664	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K07665	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 1.08	 0.00
K07666	21.14	11.17	 8.43	50.00	 0.89	 4.39	 0.00	 3.00	42.21	 0.00	 3.08	 8.00
K07667	1992.63	3301.39	4434.12	2733.81	2366.39	4337.13	2962.83	5300.49	3812.46	1693.49	4654.33	2689.00
K07668	233.63	582.16	406.23	715.40	459.80	136.77	199.83	120.90	256.46	203.07	 91.67	 59.13
K07669	0.0	0.5	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0
K07670	 4.00	 7.50	 3.00	 2.00	 1.00	14.50	 0.00	 2.00	 5.33	 2.00	 1.00	 1.00
K07673	20.14	 4.00	 5.43	50.00	 0.89	 4.39	 0.00	 3.00	41.21	 0.00	 3.08	 8.00
K07674	 1.14	 5.67	 6.43	 0.00	 0.89	 4.39	 0.00	 0.00	30.21	 0.00	 0.28	 0.00
K07675	 0.14	 0.00	 3.43	 0.00	 0.89	 4.64	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K07676	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K07677	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K07678	 0.00	 0.00	 1.00	 0.00	 0.75	 2.00	 0.00	 0.00	14.50	 0.00	 0.80	 0.00
K07679	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
K07680	0	0	0	0	0	0	0	0	0	0	0	0
K07681	0	0	0	0	0	0	0	0	0	0	0	0
K07683	 4.0	12.0	 8.0	 0.0	 7.5	94.5	 0.5	 8.5	10.0	 5.5	 0.5	 0.0
K07684	20.14	 5.00	 7.43	50.00	 0.89	16.39	 0.00	 3.00	42.21	 0.00	 3.08	12.00
K07685	 1.14	 5.67	 6.43	 0.00	 0.89	 4.39	 0.00	 0.00	30.21	 0.00	 0.28	 0.00
K07686	 0.14	 0.00	 3.43	 0.00	 0.89	 4.64	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K07687	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K07688	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 0.28	 0.00
K07689	 0.14	 0.00	 3.43	 0.00	 0.89	 4.39	 0.00	 0.00	29.21	 0.00	 1.08	 0.00
K07690	 0.14	 0.00	 3.43	 0.00	 0.64	 4.39	 0.00	 0.00	28.96	 0.00	 0.28	 0.00
K07691	0	0	0	0	0	0	0	0	0	0	0	0
K07692	0	0	0	0	0	0	0	0	0	0	0	0
K07693	 6.0	11.5	19.0	 3.0	11.0	20.0	 0.0	 4.0	 9.0	 2.0	 3.0	 1.0
K07694	25	 0	 0	 0	 1	 6	 0	 1	 0	 0	 0	 0
